Município,UF,População,Total Despesa
Pará de Minas,MG,90306,189644748.48
Passa Quatro,MG,16290,35942794.57
Passa Sete,RS,5457,13888038.92
Passa Tempo,MG,8363,19444565.04
Passa e Fica,RN,12424,24233000.86
Passa-Vinte,MG,2117,8930714.95
Passabém,MG,1764,9185421.08
Passagem,PB,2361,9445308.89
Passagem,RN,3057,10782327.72
Passagem Franca,MA,18387,36336483.67
Passagem Franca do Piauí,PI,4470,12326607.77
Passira,PE,29031,53055653.33
Passo Fundo,RS,195620,457005450.24
Passo de Camaragibe,AL,15396,38900105.38
Passo de Torres,SC,7681,19601058.51
Passo do Sobrado,RS,6340,17447226.14
Passos,MG,112402,188788408.37
Passos Maia,SC,4351,17041879.37
Pastos Bons,MA,18848,37568276.12
Patis,MG,5881,14331542.22
Pato Bragado,PR,5239,29352481.57
Pato Branco,PR,78136,221719729.65
Patos,PB,105531,173691241.24
Patos de Minas,MG,147614,357727706.86
Patos do Piauí,PI,6241,12152401.44
Patrocínio,MG,87928,213820839.17
Patrocínio Paulista,SP,13959,40835596.89
Patrocínio do Muriaé,MG,5583,11804246.2
Patu,RN,12635,22158896.53
Paty do Alferes,RJ,26758,71467355.21
Pau Brasil,BA,11031,20679391.33
Pau D'Arco,PA,5637,23143306.96
Pau D'Arco,TO,4793,10422806.59
Pau D'Arco do Piauí,PI,3914,9499708.5
Pau dos Ferros,RN,29696,57604814.3
Paudalho,PE,54547,96424337.17
Paula Cândido,MG,9630,18130013.77
Paula Freitas,PR,5737,16420660.98
Paulicéia,SP,6895,25248796.63
Paulino Neves,MA,15427,36843402.71
Paulista,PB,12167,22878937.01
Paulista,PE,319769,433810659.72
Paulistana,PI,20133,44972748.54
Paulistas,MG,5010,12813072.3
Paulistânia,SP,1837,12891333.68
Paulo Afonso,BA,118323,209854606.92
Paulo Bento,RS,2291,10712873.9
Paulo Frontin,PR,7256,17175821.9
Paulo Jacinto,AL,7683,17861570.26
Paulo Lopes,SC,7124,16417220.47
Paulo Ramos,MA,20539,38638570.78
Paulo de Faria,SP,8909,28905424.83
Paulínia,SP,95221,1021998837.62
Paverama,RS,8410,20822270.01
Pavussu,PI,3645,10449566.67
Pavão,MG,8755,14080808.96
Paço do Lumiar,MA,115693,167882404.8
Peabiru,PR,14116,31377952.98
Pederneiras,SP,44498,112769969.15
Pedra,PE,21609,40178080.8
Pedra Azul,MG,24648,47350416.36
Pedra Bela,SP,6027,15727111.45
Pedra Bonita,MG,7015,16078495.61
Pedra Branca,CE,42696,83538633.72
Pedra Branca,PB,3791,11919997.47
Pedra Branca do Amapari,AP,13411,46425592.64
Pedra Dourada,MG,2374,10897137.97
Pedra Grande,RN,3467,14774073.95
Pedra Lavrada,PB,7907,21547680.31
Pedra Mole,SE,3170,11331533.09
Pedra Preta,MT,16513,42930054.04
Pedra Preta,RN,2587,11236399.59
Pedra do Anta,MG,3375,10410736.88
Pedra do Indaiá,MG,4013,12210968.29
Pedralva,MG,11652,19468808.11
Pedranópolis,SP,2582,13553777.84
Pedras Altas,RS,2210,16099186.81
Pedras Grandes,SC,4089,13988782.48
Pedras de Fogo,PB,28174,74128230.86
Pedras de Maria da Cruz,MG,11084,18761874.73
Pedregulho,SP,16450,42839316.92
Pedreira,SP,45052,126158007.98
Pedreiras,MA,38582,68187230.74
Pedrinhas,SE,9374,19404969.79
Pedrinhas Paulista,SP,3062,14876635.97
Pedrinópolis,MG,3638,15971945.52
Pedro Afonso,TO,12698,25105016.04
Pedro Alexandre,BA,18094,33734557.84
Pedro Avelino,RN,7122,19374041.97
Pedro Canário,ES,25916,49663128.21
Pedro Gomes,MS,7850,24913170.08
Pedro II,PI,38014,63551748.93
Pedro Laurentino,PI,2472,8867239.24
Pedro Leopoldo,MG,62473,156530619.82
Pedro Osório,RS,8017,14855074.38
Pedro Régis,PB,5999,12680860.93
Pedro Teixeira,MG,1840,9391413.75
Pedro Velho,RN,14787,26930313.71
Pedro de Toledo,SP,10880,27366996.86
Pedro do Rosário,MA,24183,54043362.54
Pedrão,BA,7511,14523342.67
Peixe,TO,11209,34901524.28
Peixe-Boi,PA,7881,18523655.31
Peixoto de Azevedo,MT,32464,56768635.03
Pejuçara,RS,4062,18264333.69
Pelotas,RS,342053,761702108.26
Penaforte,CE,8743,30748261.68
Penalva,MA,36899,50624333.34
Pendências,RN,14579,41025104.52
Penedo,AL,63842,118300363.4
Penha,SC,28718,66646195.44
Pentecoste,CE,36611,67349764.08
Penápolis,SP,61726,150801860.75
Pequeri,MG,3310,11978697.59
Pequi,MG,4314,13397547.49
Pequizeiro,TO,5344,15067093.01
Perdigão,MG,10185,19540348.21
Perdizes,MG,15484,49261312.38
Perdões,MG,21129,41534348.54
Pereira Barreto,SP,25755,78835037.71
Pereiras,SP,8111,24322357.97
Pereiro,CE,16089,34020402.68
Peri Mirim,MA,13989,23750613.66
Periquito,MG,7126,21083907.9
Peritiba,SC,2931,12756093.29
Perobal,PR,5960,23432923.36
Perolândia,GO,3090,19832942.55
Peruíbe,SP,64531,228419407.16
Pescador,MG,4284,12357368.39
Pescaria Brava,SC,9761,16274654.63
Pesqueira,PE,65770,106237367.68
Petrolina,PE,326017,533133489.84
Petrolina de Goiás,GO,10546,19977430.24
Petrolândia,PE,34939,76007107.22
Petrolândia,SC,6110,16537662.91
Petrópolis,RJ,298017,912885512.51
Peçanha,MG,17817,25532529.89
Piacatu,SP,5683,18159851.84
Piancó,PB,15929,40717739.39
Piatã,BA,18584,37710906.92
Piau,MG,2877,10439929.09
Piaçabuçu,AL,17977,33190908.08
Picada Café,RS,5498,24147033.15
Picos,PI,76309,156742982.51
Picuí,PB,18634,38926357.29
Piedade,SP,54523,96958236.51
Piedade de Caratinga,MG,7878,15399670.82
Piedade de Ponte Nova,MG,4197,12409976.53
Piedade do Rio Grande,MG,4744,11592931.31
Piedade dos Gerais,MG,4897,11391423.16
Pilar,AL,35153,106350960.04
Pilar,PB,11705,19700500.15
Pilar de Goiás,GO,2658,16074276.06
Pilar do Sul,SP,28097,58379544.26
Pilão Arcado,BA,35255,65461447.82
Pilões,PB,6793,15815704.36
Pilões,RN,3723,10178260.05
Pilõezinhos,PB,5138,13007744.43
Pimenta,MG,8619,21654980.77
Pimenta Bueno,RO,37230,73506783.3
Pimenteiras,PI,11900,21294703.2
Pimenteiras do Oeste,RO,2432,15368655.05
Pindamonhangaba,SP,158864,384207837.55
Pindaré-Mirim,MA,32037,73973670.56
Pindaí,BA,16758,34680387.15
Pindoba,AL,2958,11730753.13
Pindobaçu,BA,21087,44185441.53
Pindorama,SP,16180,37870791.19
Pindorama do Tocantins,TO,4562,10457352.34
Pindoretama,CE,19975,37973100.44
Pingo-d'Água,MG,4743,11750548.5
Pinhais,PR,125808,278615532.2
Pinhal,RS,2606,12189943.79
Pinhal Grande,RS,4568,19106510.19
Pinhal da Serra,RS,2138,22189028.74
Pinhal de São Bento,PR,2732,12879385.34
Pinhalzinho,SC,18284,57122332.02
Pinhalzinho,SP,14247,30835184.96
Pinhalão,PR,6417,17698422.23
Pinheiral,RJ,23691,69276449.98
Pinheirinho do Vale,RS,4739,15227989.48
Pinheiro,MA,80917,136014567.48
Pinheiro Machado,RS,13011,39741441.05
Pinheiro Preto,SC,3353,15575149.77
Pinheiros,ES,26309,62104624.92
Pinhão,PR,31800,66514527.98
Pinhão,SE,6380,17983257.76
Pintadas,BA,10769,20744520.12
Pinto Bandeira,RS,2800,9353387.41
Pintópolis,MG,7516,15693757.96
Pio IX,PI,18023,29870386.1
Pio XII,MA,21333,51557750.56
Piquerobi,SP,3672,15485539.46
Piquet Carneiro,CE,16318,33075755.16
Piquete,SP,14199,25076974.23
Piracaia,SP,26532,63116214.15
Piracanjuba,GO,24768,61597110.73
Piracema,MG,6573,14556656.99
Piracicaba,SP,388412,1381806578.72
Piracuruca,PI,28066,43865488.18
Piraju,SP,29599,75968631.93
Pirajuba,MG,5396,23915888.63
Pirajuí,SP,24325,54680326.85
Pirambu,SE,8971,38281610.95
Piranga,MG,17835,29450356.46
Pirangi,SP,11167,26221681.38
Piranguinho,MG,8456,16365147.58
Piranguçu,MG,5454,12504143.23
Piranhas,AL,24759,72304964.96
Piranhas,GO,11238,26864054.15
Pirapemas,MA,18053,38547770.77
Pirapetinga,MG,10787,23324103.76
Pirapora,MG,55972,139819719.93
Pirapora do Bom Jesus,SP,17372,56939194.06
Pirapozinho,SP,26374,52771980.84
Pirapó,RS,2707,12074378.06
Piraquara,PR,102798,185232839.57
Pirassununga,SP,74128,206486404.27
Piratini,RS,20664,42634632.89
Piratininga,SP,12968,32595309.03
Piratuba,SC,4424,33477166.01
Piraí,RJ,27579,155195333.76
Piraí do Norte,BA,9777,16733196.68
Piraí do Sul,PR,24786,53387487.87
Piraúba,MG,11112,18568282.42
Pirenópolis,GO,24279,78766427.94
Pires Ferreira,CE,10616,26685740.66
Pires do Rio,GO,30469,51854749.22
Piripiri,PI,62600,96619754.11
Piripá,BA,12452,20269430.71
Piritiba,BA,24785,36403192.99
Pirpirituba,PB,10540,16356468.19
Pitanga,PR,32626,73160114.92
Pitangueiras,PR,3039,12467340.53
Pitangueiras,SP,37860,95224328.57
Pitangui,MG,27040,45135411.68
Pium,TO,7264,16249757.11
Piumhi,MG,33833,69670872.36
Piçarra,PA,12697,32587609.84
Piên,PR,12086,32384273.35
Piúma,ES,20395,79058279.81
Placas,PA,27700,40017341.97
Planaltina,GO,86751,159613573.05
Planaltina do Paraná,PR,4264,13880007.96
Planaltino,BA,9413,17693490.4
Planalto,BA,26436,42166718.75
Planalto,PR,13944,30099867.81
Planalto,RS,10707,20543230.61
Planalto,SP,4876,20812974.72
Planalto Alegre,SC,2782,12558580.85
Planalto da Serra,MT,2665,13225914.31
Planura,MG,11355,32284953.14
Platina,SP,3406,14988374.07
Plácido de Castro,AC,17979,31090306.0
Pocinhos,PB,18087,36809390.94
Pocrane,MG,8994,14065576.97
Pojuca,BA,37061,88479317.35
Poloni,SP,5780,13952088.72
Pombal,PB,32684,59113554.51
Pombos,PE,26779,48966813.24
Pomerode,SC,30598,104444349.96
Pompéia,SP,21220,72162282.96
Pompéu,MG,30943,62909756.98
Pongaí,SP,3523,14776384.58
Ponta Grossa,PR,334535,631704244.22
Ponta Porã,MS,85251,203962045.74
Ponta de Pedras,PA,28601,45101027.67
Pontal,SP,45119,86408312.69
Pontal do Araguaia,MT,5993,15620109.65
Pontal do Paraná,PR,23816,69974511.56
Pontalina,GO,17811,35130799.76
Pontalinda,SP,4388,16374945.61
Ponte Alta,SC,4855,15315152.99
Ponte Alta do Bom Jesus,TO,4652,10272410.66
Ponte Alta do Norte,SC,3389,14139916.37
Ponte Alta do Tocantins,TO,7712,13456155.84
Ponte Branca,MT,1648,19133002.0
Ponte Nova,MG,59814,158112106.56
Ponte Preta,RS,1743,9683610.43
Ponte Serrada,SC,11405,26126759.3
Pontes Gestal,SP,2593,19802420.84
Pontes e Lacerda,MT,42924,74178188.73
Ponto Belo,ES,7670,20517177.43
Ponto Chique,MG,4187,11594372.82
Ponto Novo,BA,16242,32244416.08
Ponto dos Volantes,MG,11949,25304072.83
Pontão,RS,3984,19474605.1
Populina,SP,4284,19351415.39
Poranga,CE,12214,25310437.24
Porangaba,SP,9162,22482829.85
Porangatu,GO,44534,92110516.74
Porciúncula,RJ,18293,68494605.42
Porecatu,PR,14086,28929202.06
Portalegre,RN,7760,16320354.19
Porteiras,CE,15058,36892608.23
Porteirinha,MG,38709,59910496.79
Porteirão,GO,3624,16919147.76
Portel,PA,57205,115388072.35
Portelândia,GO,4000,16859667.21
Porto,PI,12239,24057903.09
Porto Acre,AC,16396,22931817.86
Porto Alegre,RS,1472482,5429839993.52
Porto Alegre do Norte,MT,11508,26724667.12
Porto Alegre do Piauí,PI,2637,9652893.86
Porto Alegre do Tocantins,TO,3007,7978557.21
Porto Amazonas,PR,4755,14799845.25
Porto Barreiro,PR,3601,14852100.65
Porto Belo,SC,18630,61842726.44
Porto Calvo,AL,27171,60828822.02
Porto Esperidião,MT,11392,29378332.8
Porto Estrela,MT,3255,14159314.73
Porto Feliz,SP,51628,183801134.59
Porto Ferreira,SP,54413,146735205.6
Porto Firme,MG,11033,15840281.58
Porto Grande,AP,19191,34963104.31
Porto Lucena,RS,5360,14466922.91
Porto Mauá,RS,2568,11625373.25
Porto Murtinho,MS,16340,51403525.58
Porto Nacional,TO,51846,115572764.51
Porto Real,RJ,17970,191276119.99
Porto Real do Colégio,AL,20138,31985137.29
Porto Rico,PR,2606,15374919.71
Porto Rico do Maranhão,MA,5909,13469144.73
Porto Seguro,BA,143282,308949291.69
Porto União,SC,34717,58986868.59
Porto Velho,RO,494013,1183089851.43
Porto Vera Cruz,RS,1764,10192924.79
Porto Vitória,PR,4141,15209692.15
Porto Walter,AC,10453,22605890.79
Porto Xavier,RS,10779,23465830.37
Porto da Folha,SE,28366,46089332.1
Porto de Pedras,AL,8253,22196735.52
Porto do Mangue,RN,5788,18819061.28
Porto dos Gaúchos,MT,5361,23824974.99
Portão,RS,33615,66517144.97
Posse,GO,34192,59301751.74
Potengi,CE,10722,24160588.47
Potim,SP,21984,37925830.58
Potiraguá,BA,9263,19375912.02
Potirendaba,SP,16557,53510079.94
Potiretama,CE,6299,20685241.06
Poté,MG,16428,28852384.85
Pouso Alegre,MG,142073,366457003.94
Pouso Alto,MG,6263,15976563.5
Pouso Novo,RS,1862,11339153.89
Pouso Redondo,SC,16154,33555409.2
Poxoréu,MT,16677,42295728.97
Poá,SP,112917,418333736.35
Poço Branco,RN,14994,24502265.03
Poço Dantas,PB,3783,15087137.78
Poço Fundo,MG,16705,28017655.79
Poço Redondo,SE,33358,54100564.75
Poço Verde,SE,23249,38488780.01
Poço das Antas,RS,2099,12587637.86
Poço das Trincheiras,AL,14449,33664950.76
Poço de José de Moura,PB,4206,13930690.05
Poços de Caldas,MG,162379,532536984.67
Poção,PE,11263,24562326.3
Poção de Pedras,MA,18191,38128831.59
Poções,BA,48655,82600346.16
Pracinha,SP,3433,10219299.62
Prado,BA,29158,62034313.1
Prado Ferreira,PR,3641,14298841.06
Prados,MG,8865,15671560.06
Pradópolis,SP,19450,54833982.23
Praia Grande,SC,7374,21349808.45
Praia Grande,SP,293695,1140178793.49
Praia Norte,TO,8158,17233501.49
Pranchita,PR,5600,15926413.93
Prata,MG,27293,58002962.45
Prata,PB,4072,12339797.28
Pratinha,MG,3485,12173094.35
Pratápolis,MG,8952,18903016.02
Pratânia,SP,4967,16054942.65
Prefeitura Municipal do Rio de Janeiro,RJ,6453682,27292597321.02
Presidente Alves,SP,4192,13727597.41
Presidente Bernardes,MG,5612,13496534.0
Presidente Bernardes,SP,13645,38395449.52
Presidente Castello Branco,SC,1670,11895200.77
Presidente Castelo Branco,PR,5101,12956196.99
Presidente Dutra,BA,14672,29356704.61
Presidente Dutra,MA,46369,69525597.44
Presidente Epitácio,SP,43348,91671574.44
Presidente Figueiredo,AM,31903,145702159.88
Presidente Getúlio,SC,16210,40423932.57
Presidente Juscelino,MA,12255,27953016.5
Presidente Juscelino,MG,3901,12132882.68
Presidente Jânio Quadros,BA,13307,26412707.08
Presidente Kennedy,ES,11221,236070015.35
Presidente Kennedy,TO,3750,8770493.14
Presidente Kubitschek,MG,3053,10602125.4
Presidente Lucena,RS,2679,12534750.3
Presidente Médici,MA,6755,14463119.82
Presidente Médici,RO,22783,41698664.4
Presidente Nereu,SC,2312,10463002.5
Presidente Olegário,MG,19398,51051873.75
Presidente Prudente,SP,220599,572442126.27
Presidente Sarney,MA,18210,37528116.07
Presidente Tancredo Neves,BA,27187,47939235.05
Presidente Vargas,MA,11206,26530205.19
Presidente Venceslau,SP,39337,110295454.09
Primavera,PA,10458,24525881.67
Primavera,PE,14358,25700098.42
Primavera de Rondônia,RO,3548,12457312.06
Primavera do Leste,MT,56450,175135389.23
Primeira Cruz,MA,14758,34419307.73
Primeiro de Maio,PR,11222,24554426.27
Princesa,SC,2862,13305051.61
Princesa Isabel,PB,22734,38168228.39
Professor Jamil,GO,3390,11025359.92
Progresso,RS,6368,16076848.71
Promissão,SP,38380,95989765.68
Propriá,SE,29562,52446135.02
Protásio Alves,RS,2044,10629720.46
Prudente de Morais,MG,10287,19564754.05
Prudentópolis,PR,51281,89062665.8
Pugmil,TO,2561,9370400.55
Pureza,RN,9208,17779090.23
Putinga,RS,4200,14541175.23
Puxinanã,PB,13473,19333766.76
Pão de Açúcar,AL,24924,60750633.79
Pé de Serra,BA,14474,28781702.99
Pérola,PR,10852,32836702.26
Pérola d'Oeste,PR,6783,17361012.6
Quadra,SP,3539,18712749.37
Quaraí,RS,23604,41338912.26
Quartel Geral,MG,3493,13998506.54
Quarto Centenário,PR,4855,18063024.54
Quatiguá,PR,7377,16377748.24
Quatis,RJ,13415,53335664.22
Quatro Barras,PR,21738,73612311.59
Quatro Irmãos,RS,1846,11053260.02
Quatro Pontes,PR,3981,20201585.41
Quatá,SP,13603,38928566.53
Quebrangulo,AL,11644,34149304.08
Quedas do Iguaçu,PR,32693,63802167.56
Queimada Nova,PI,8775,16106810.81
Queimadas,BA,26054,48238924.31
Queimadas,PB,42884,81912112.32
Queimados,RJ,142709,279033155.1
Queiroz,SP,3114,18697043.68
Queluz,SP,12419,30303687.41
Queluzito,MG,1940,8399904.77
Querência,MT,15121,59087815.0
Querência do Norte,PR,12210,28292547.45
Quevedos,RS,2812,12991424.8
Quijingue,BA,29088,53038512.5
Quilombo,SC,10201,31898991.51
Quinta do Sol,PR,5030,17159236.62
Quintana,SP,6389,19570141.8
Quinze de Novembro,RS,3803,16884185.9
Quipapá,PE,25381,48543183.83
Quirinópolis,GO,46788,118867505.18
Quissamã,RJ,22261,198350055.34
Quitandinha,PR,18257,36147357.67
Quiterianópolis,CE,20600,40050320.11
Quixaba,PB,1868,9442358.09
Quixaba,PE,6835,20708065.41
Quixabeira,BA,10038,18100777.08
Quixadá,CE,84684,151854027.06
Quixelô,CE,14997,33574519.89
Quixeramobim,CE,76386,161946950.88
Quixeré,CE,21410,45095134.08
Rafael Godeiro,RN,3202,11726782.4
Rafael Jambeiro,BA,24305,49347450.77
Rafard,SP,8979,26944553.63
Ramilândia,PR,4359,14591446.89
Rancharia,SP,29755,85521207.73
Rancho Alegre,PR,4004,10911690.98
Rancho Alegre D'Oeste,PR,2850,12500398.15
Rancho Queimado,SC,2838,14105655.32
Raposa,MA,29167,37882526.67
Raposos,MG,16144,26397326.25
Raul Soares,MG,24408,40078993.66
Realeza,PR,16978,36583344.14
Rebouças,PR,14812,31816498.85
Recife,PE,1608488,4255086380.71
Recreio,MG,10651,18050200.0
Recursolândia,TO,4081,9699467.16
Redentora,RS,10938,20567501.46
Redenção,CE,27182,59248646.75
Redenção da Serra,SP,3941,13674909.99
Redenção do Gurguéia,PI,8580,15547708.47
Reduto,MG,6973,13106499.37
Regeneração,PI,17696,36163360.57
Regente Feijó,SP,19602,51735684.13
Reginópolis,SP,8432,21080773.16
Registro,SP,56203,146487667.35
Relvado,RS,2200,13295598.41
Remanso,BA,42056,82329317.98
Remígio,PB,18922,33313601.79
Renascença,PR,6986,22230297.45
Reriutaba,CE,19145,37693932.62
Resende,RJ,124316,450694159.33
Resende Costa,MG,11429,19074742.62
Reserva,PR,26397,46887392.94
Reserva do Cabaçal,MT,2621,13322721.33
Reserva do Iguaçu,PR,7757,25713305.22
Resplendor,MG,17653,37330974.19
Ressaquinha,MG,4820,13691119.81
Restinga,SP,7139,21827621.25
Restinga Sêca,RS,16345,37137908.27
Retirolândia,BA,13209,23194516.14
Riachinho,MG,8266,15537404.46
Riachinho,TO,4478,12929633.75
Riacho Frio,PI,4255,11819867.97
Riacho da Cruz,RN,3442,12387246.74
Riacho das Almas,PE,20064,39758325.87
Riacho de Santana,BA,35819,57410877.06
Riacho de Santana,RN,4279,13825315.16
Riacho de Santo Antônio,PB,1890,11194113.0
Riacho dos Cavalos,PB,8538,17160251.08
Riacho dos Machados,MG,9650,22246487.66
Riachuelo,RN,7753,15829195.65
Riachuelo,SE,9949,33390464.47
Riachão,MA,19926,43410332.4
Riachão,PB,3490,11348342.66
Riachão das Neves,BA,23237,56837284.84
Riachão do Bacamarte,PB,4448,12094566.52
Riachão do Dantas,SE,19957,35348693.6
Riachão do Jacuípe,BA,35322,50196506.15
Riachão do Poço,PB,4401,12961858.33
Rialma,GO,10935,22889319.05
Rianápolis,GO,4768,12563132.69
Ribamar Fiquene,MA,7563,15708269.8
Ribas do Rio Pardo,MS,22803,78730735.72
Ribeira,SP,3418,12107841.22
Ribeira do Amparo,BA,15229,34853367.68
Ribeira do Piauí,PI,4368,11202008.33
Ribeira do Pombal,BA,51026,83702197.26
Ribeiro Gonçalves,PI,7112,22327030.83
Ribeirão,PE,46433,72826994.89
Ribeirão Bonito,SP,12831,32971261.17
Ribeirão Branco,SP,17866,38007074.97
Ribeirão Cascalheira,MT,9440,23343102.94
Ribeirão Claro,PR,10952,35353114.32
Ribeirão Corrente,SP,4545,18968663.32
Ribeirão Grande,SP,7675,24796712.82
Ribeirão Pires,SP,119644,320924097.15
Ribeirão Preto,SP,658059,2292809226.65
Ribeirão Vermelho,MG,4008,10773543.12
Ribeirão das Neves,MG,319310,357467919.85
Ribeirão do Largo,BA,8713,25631929.42
Ribeirão do Pinhal,PR,13692,26386622.39
Ribeirão do Sul,SP,4574,14560597.87
Ribeirão dos Índios,SP,2247,11840023.16
Ribeirãozinho,MT,2275,17413542.36
Ribeirópolis,SE,18218,36153136.29
Rifaina,SP,3586,21308266.54
Rincão,SP,10782,27793377.61
Rinópolis,SP,10152,24293174.46
Rio Acima,MG,9816,39499601.5
Rio Azul,PR,14913,36408026.76
Rio Bananal,ES,19038,60038805.5
Rio Bom,PR,3372,11939653.32
Rio Bonito,RJ,57284,212497383.58
Rio Bonito do Iguaçu,PR,13532,39586702.11
Rio Branco,AC,363928,695384680.86
Rio Branco,MT,5054,14453277.48
Rio Branco do Ivaí,PR,4072,11820541.22
Rio Branco do Sul,PR,32092,75153487.2
Rio Brilhante,MS,34078,128496324.33
Rio Casca,MG,14310,27148701.56
Rio Claro,RJ,17768,75870320.93
Rio Claro,SP,198413,628303089.6
Rio Crespo,RO,3709,13711915.83
Rio Doce,MG,2588,11716623.37
Rio Espera,MG,5986,10537943.06
Rio Formoso,PE,23078,53859783.17
Rio Fortuna,SC,4569,16381801.79
Rio Grande,RS,207036,603611636.38
Rio Grande da Serra,SP,47731,68719197.2
Rio Grande do Piauí,PI,6328,12603861.17
Rio Largo,AL,75267,120481023.78
Rio Manso,MG,5636,12059060.48
Rio Maria,PA,17755,38039829.95
Rio Negrinho,SC,41386,112602653.41
Rio Negro,MS,4949,17498255.71
Rio Negro,PR,33157,78199337.06
Rio Novo,MG,9032,14720034.44
Rio Novo do Sul,ES,12020,31812101.66
Rio Paranaíba,MG,12364,39633350.7
Rio Pardo,RS,38899,94048573.37
Rio Pardo de Minas,MG,30578,49018492.05
Rio Piracicaba,MG,14590,34086781.35
Rio Pomba,MG,17872,30684721.6
Rio Preto,MG,5502,13263622.81
Rio Preto da Eva,AM,29771,40714385.34
Rio Quente,GO,3828,26649396.14
Rio Real,BA,40515,65884866.73
Rio Rufino,SC,2484,10882938.44
Rio Sono,TO,6473,13207264.45
Rio Tinto,PB,23955,40969677.38
Rio Verde,GO,202221,645222998.84
Rio Verde de Mato Grosso,MS,19407,50601697.58
Rio Vermelho,MG,13674,26946199.74
Rio da Conceição,TO,1938,7262149.99
Rio das Antas,SC,6245,22507108.66
Rio das Flores,RJ,8838,40114748.21
Rio das Ostras,RJ,127171,594127974.05
Rio das Pedras,SP,32489,89752881.95
Rio de Contas,BA,13653,22963508.69
Rio do Antônio,BA,15530,25597137.42
Rio do Campo,SC,6149,18143391.75
Rio do Fogo,RN,10684,31138672.09
Rio do Oeste,SC,7355,19206070.78
Rio do Pires,BA,12060,20688010.04
Rio do Prado,MG,5324,11974235.74
Rio do Sul,SC,66251,203179293.73
Rio dos Bois,TO,2740,8344802.48
Rio dos Cedros,SC,11019,25072257.03
Rio dos Índios,RS,3473,14440891.26
Riolândia,SP,11600,31993760.4
Riozinho,RS,4552,14046007.77
Riqueza,SC,4775,16156803.27
Ritápolis,MG,4922,10125912.2
Riversul,SP,6017,16620943.0
Roca Sales,RS,10909,26470926.14
Rochedo,MS,5205,18786798.65
Rochedo de Minas,MG,2246,10626006.5
Rodeio,SC,11325,25244317.07
Rodeio Bonito,RS,5949,17754437.48
Rodeiro,MG,7543,15560000.36
Rodelas,BA,8763,21133970.02
Rodolfo Fernandes,RN,4548,12112721.92
Rodrigues Alves,AC,16475,31393363.11
Rolador,RS,2556,12204166.93
Rolante,RS,20599,66983691.8
Rolim de Moura,RO,55807,108962878.12
Rolândia,PR,62590,130081164.88
Romaria,MG,3664,13615967.35
Romelândia,SC,5320,13629432.55
Roncador,PR,11212,30423774.08
Ronda Alta,RS,10633,27023711.28
Rondinha,RS,5569,17338200.12
Rondolândia,MT,3759,16802768.86
Rondon,PR,9441,27424753.71
Rondon do Pará,PA,49476,75907758.0
Rondonópolis,MT,211718,614949384.17
Roque Gonzales,RS,7313,20820065.01
Rorainópolis,RR,26811,57589285.29
