Município,UF,População,Total Despesa
Imaruí,SC,10933,26168914.02
Imbaú,PR,12400,24476161.18
Imbituba,SC,43168,131644072.76
Imbituva,PR,31055,66154579.32
Imbuia,SC,6040,17861791.48
Imbé,RS,19993,84344636.92
Imbé de Minas,MG,6823,14217284.1
Imigrante,RS,3146,17543355.39
Imperatriz,MA,253123,569036698.36
Inaciolândia,GO,6066,22834944.05
Inajá,PE,21932,43330574.59
Inajá,PR,3119,13773657.57
Inconfidentes,MG,7290,16524747.11
Indaiabira,MG,7526,16612369.16
Indaial,SC,63489,173287466.66
Indaiatuba,SP,231033,956260470.59
Independência,CE,25957,47997537.63
Independência,RS,6653,20143873.04
Indiana,SP,4941,15058134.57
Indianópolis,MG,6693,23294360.71
Indianópolis,PR,4481,22432540.41
Indiaporã,SP,3969,17669273.73
Indiara,GO,14895,33296054.41
Indiaroba,SE,17385,38054895.08
Indiavaí,MT,2543,13534563.09
Ingazeira,PE,4556,16629539.71
Ingaí,MG,2764,12183746.31
Ingá,PB,18042,37460374.73
Inhacorá,RS,2318,11244708.52
Inhambupe,BA,40915,61000790.13
Inhangapi,PA,11053,22599481.79
Inhapi,AL,18621,38587583.64
Inhapim,MG,24835,42596144.57
Inhaúma,MG,6158,18350295.02
Inhuma,PI,15044,25385804.4
Inhumas,GO,51543,109268756.05
Inimutaba,MG,7397,17171054.89
Inocência,MS,7664,37777276.88
Inácio Martins,PR,11307,32689511.92
Inúbia Paulista,SP,3881,13806591.39
Iomerê,SC,2880,15535191.37
Ipaba,MG,18068,26001446.02
Ipameri,GO,26373,80978977.31
Ipanema,MG,19464,36339109.74
Ipanguaçu,RN,15147,28534343.74
Ipaporanga,CE,11499,27767385.72
Ipatinga,MG,257345,713155868.01
Ipaumirim,CE,12305,25790664.3
Ipaussu,SP,14579,42859748.44
Ipecaetá,BA,15521,40009246.59
Iperó,SP,33367,89014014.58
Ipeúna,SP,6914,25695419.81
Ipiaçu,MG,4269,19180749.53
Ipiaú,BA,47501,72756977.92
Ipiguá,SP,5022,17463279.49
Ipira,SC,4637,17658680.54
Ipiranga,PR,14978,43649455.95
Ipiranga de Goiás,GO,2940,12051157.6
Ipiranga do Norte,MT,6629,34218427.85
Ipiranga do Piauí,PI,9599,18621170.59
Ipiranga do Sul,RS,1982,13229018.85
Ipirá,BA,62095,97525896.39
Ipixuna,AM,26860,30988056.26
Ipojuca,PE,91341,642987949.06
Iporanga,SP,4333,19120333.91
Iporá,GO,32194,66530681.89
Iporã,PR,14887,41426406.97
Iporã do Oeste,SC,8823,24165215.79
Ipu,CE,41391,84835621.93
Ipuaçu,SC,7262,22081343.18
Ipubi,PE,29721,62338549.7
Ipueira,RN,2221,10912183.29
Ipueiras,CE,38022,83803736.66
Ipueiras,TO,1881,8906777.15
Ipuiúna,MG,10038,20554592.22
Ipumirim,SC,7499,27016806.9
Ipupiara,BA,10113,23555598.14
Ipuã,SP,15567,53507034.14
Ipê,RS,6412,20887228.71
Iracema,CE,14071,38485767.7
Iracema do Oeste,PR,2512,12899215.23
Iraceminha,SC,4139,14386097.71
Iracemápolis,SP,22557,73392806.53
Irajuba,BA,7472,19195986.08
Iramaia,BA,10487,28208240.08
Iranduba,AM,45984,89891982.06
Irani,SC,10118,22479362.08
Irapuru,SP,8187,17156461.84
Irapuã,SP,7774,18866875.91
Irará,BA,29950,64488339.16
Irati,PR,59708,129877186.7
Irati,SC,2025,11379014.31
Irauçuba,CE,23543,50252655.32
Iraí,RS,8020,18221107.51
Iraí de Minas,MG,6886,18553498.99
Irecê,BA,73380,136202971.45
Iretama,PR,10689,28867956.48
Irineópolis,SC,10989,30154654.52
Irituia,PA,31654,50737920.09
Irupi,ES,13096,34194099.93
Isaías Coelho,PI,8408,16750957.14
Israelândia,GO,2923,12614962.77
Itaara,RS,5329,15334488.88
Itabaiana,SE,93572,144795874.44
Itabaianinha,SE,41404,82532608.34
Itaberaba,BA,66310,141383050.93
Itaberaí,GO,39629,91252522.75
Itaberá,SP,18015,45619019.25
Itabi,SE,5017,13194127.14
Itabira,MG,117634,492944839.51
Itabirinha,MG,11367,21081809.42
Itabirito,MG,49768,234291486.15
Itaboraí,RJ,229007,558555254.47
Itabuna,BA,219680,441386719.81
Itacajá,TO,7411,16342029.69
Itacambira,MG,5310,12961361.65
Itacarambi,MG,18383,46374239.29
Itacaré,BA,27619,55181541.37
Itacoatiara,AM,97122,170092095.29
Itacuruba,PE,4754,24243657.03
Itacurubi,RS,3551,15116269.79
Itaeté,BA,16446,32854814.89
Itagi,BA,13359,23404182.7
Itagibá,BA,15767,35753694.94
Itaguajé,PR,4639,18411144.16
Itaguara,MG,13172,28407037.12
Itaguari,GO,4703,15520780.96
Itaguaru,GO,5488,15832633.28
Itaguatins,TO,6035,13790011.09
Itaguaçu,ES,14829,36465604.61
Itaguaçu da Bahia,BA,14667,33947306.08
Itaguaí,RJ,119143,625788893.1
Itainópolis,PI,11354,25719823.67
Itaipava do Grajaú,MA,15609,30706655.17
Itaipulândia,PR,10236,78631565.89
Itaipé,MG,12572,24193183.8
Itaitinga,CE,38540,103594037.1
Itaituba,PA,98446,196877027.73
Itaiçaba,CE,7656,17836079.71
Itaiópolis,SC,21263,51490929.52
Itajaí,SC,205271,1089992354.71
Itajobi,SP,15177,52435473.79
Itaju,SP,3606,15787709.92
Itaju do Colônia,BA,7353,18105020.66
Itajubá,MG,96020,204501845.51
Itajuípe,BA,21754,41865926.1
Itajá,GO,4961,20393020.63
Itajá,RN,7457,15578698.3
Italva,RJ,14569,45668179.57
Itamaraju,BA,67249,116107773.16
Itamarandiba,MG,34253,62272182.18
Itamarati,AM,8179,23403238.81
Itamarati de Minas,MG,4318,13370501.65
Itamari,BA,8514,22158195.48
Itambacuri,MG,23585,50517462.77
Itambaracá,PR,6852,19458879.17
Itambé,BA,23327,42328821.11
Itambé,PE,36278,60586198.25
Itambé,PR,6192,18520188.68
Itambé do Mato Dentro,MG,2242,10148543.33
Itamogi,MG,10535,24940113.82
Itamonte,MG,15136,37417888.76
Itanhandu,MG,15105,43800689.16
Itanhangá,MT,6103,17594379.37
Itanhaém,SP,96222,362303812.08
Itanhomi,MG,12340,22921478.96
Itanhém,BA,20611,36949214.76
Itaobim,MG,21564,35608855.09
Itaocara,RJ,22779,63004045.49
Itapaci,GO,20945,37647023.83
Itapagipe,MG,14784,40110235.27
Itapajé,CE,51113,94383644.61
Itaparica,BA,22615,47403565.94
Itapebi,BA,10882,29532721.67
Itapecerica,MG,22109,33767280.28
Itapecerica da Serra,SP,167236,358152125.08
Itapecuru Mirim,MA,66433,106297147.57
Itapejara d'Oeste,PR,11454,35372968.96
Itapema,SC,57089,186417393.91
Itapemirim,ES,34272,430767745.37
Itaperuna,RJ,99021,280965407.81
Itaperuçu,PR,26755,50547597.3
Itapetim,PE,13780,37853822.76
Itapetininga,SP,157016,436821688.16
Itapeva,MG,9436,30681544.81
Itapeva,SP,92710,262056751.16
Itapevi,SP,223404,577679058.04
Itapicuru,BA,35987,59992820.97
Itapipoca,CE,124950,229406144.57
Itapira,SP,72967,250450494.04
Itapiranga,AM,8953,16455217.07
Itapiranga,SC,16398,52229102.87
Itapirapuã,GO,6776,19620684.69
Itapirapuã Paulista,SP,4135,14410484.46
Itapiratins,TO,3732,13855999.35
Itapissuma,PE,25798,78205857.95
Itapitanga,BA,10800,20713656.33
Itapiúna,CE,19724,41890100.21
Itaporanga,PB,24499,36501914.42
Itaporanga,SP,15115,33065449.84
Itaporanga d'Ajuda,SE,33317,82989611.04
Itapororoca,PB,18332,30699363.62
Itaporã,MS,22896,49965992.34
Itaporã do Tocantins,TO,2476,9516643.75
Itapoá,SC,18137,75945369.46
Itapuca,RS,2325,11072412.78
Itapura,SP,4717,22885198.39
Itapuranga,GO,26639,45577022.89
Itapuã do Oeste,RO,9995,23179710.77
Itapuí,SP,13328,39838751.53
Itapé,BA,10228,21991867.63
Itaquaquecetuba,SP,352801,611065093.37
Itaquara,BA,8519,18891221.72
Itaqui,RS,39088,105182391.06
Itaquiraí,MS,20162,60167345.13
Itaquitinga,PE,16753,33435482.25
Itarana,ES,11289,35033195.98
Itarantim,BA,20091,35660762.44
Itararé,SP,50105,93038586.79
Itarema,CE,40398,84040339.45
Itariri,SP,16759,32447837.59
Itarumã,GO,6853,27418946.8
Itati,RS,2602,12220332.78
Itatiaia,RJ,30240,139457407.82
Itatiaiuçu,MG,10781,77644167.48
Itatiba,SP,113284,349130364.98
Itatiba do Sul,RS,3995,16437315.2
Itatim,BA,14763,37572341.92
Itatinga,SP,19738,65793217.23
Itatira,CE,20285,47645277.26
Itatuba,PB,10739,21399389.5
Itaubal,AP,4949,10023308.34
Itaueira,PI,10828,24170731.05
Itauçu,GO,8957,20531194.5
Itaverava,MG,5758,12740246.02
Itaí,SP,26042,72171588.11
Itaíba,PE,26412,57069029.79
Itaóca,SP,3337,12828899.65
Itaú,RN,5878,14216427.18
Itaú de Minas,MG,15897,48700407.54
Itaúba,MT,4013,27946813.54
Itaúna,MG,91453,217838075.58
Itaúna do Sul,PR,3349,14887766.26
Itinga,MG,15059,29308797.89
Itinga do Maranhão,MA,25440,53497448.98
Itiquira,MT,12472,69752012.07
Itirapina,SP,17160,61926888.76
Itirapuã,SP,6321,16065423.88
Itiruçu,BA,13307,24970119.3
Itiúba,BA,38492,101404183.59
Itobi,SP,7831,2822747.54
Itororó,BA,21178,39665638.21
Itu,SP,167095,546827534.99
Ituaçu,BA,19406,43086150.7
Ituberá,BA,29108,54865705.31
Itueta,MG,6087,15437869.39
Ituiutaba,MG,103333,269233762.75
Itumbiara,GO,100548,296209583.9
Itumirim,MG,6237,12826044.6
Itupeva,SP,54128,274420871.39
Itupiranga,PA,51775,88701698.74
Ituporanga,SC,24061,58219356.96
Iturama,MG,37700,109655952.71
Itutinga,MG,3950,14108567.17
Ituverava,SP,40994,130663985.84
Itá,SC,6347,37262787.26
Itápolis,SP,42343,98338229.97
Iuiú,BA,11331,24572725.73
Ivaiporã,PR,32710,77298271.81
Ivatuba,PR,3201,15167143.5
Ivaté,PR,8013,20084923.85
Ivaí,PR,13628,32353482.06
Ivinhema,MS,22928,74831037.72
Ivolândia,GO,2601,14389855.0
Ivorá,RS,2133,10704404.56
Ivoti,RS,22012,65666911.44
Içara,SC,53145,151748624.29
Iúna,ES,29585,61094180.59
Jaboatão dos Guararapes,PE,686122,1090389982.17
Jaborandi,BA,9225,34612085.17
Jaborandi,SP,6882,24830625.73
Jaborá,SC,4023,17547637.14
Jaboti,PR,5197,19158979.33
Jaboticaba,RS,4117,14084006.0
Jaboticabal,SP,75820,269247700.61
Jaboticatubas,MG,19052,39010307.42
Jacaraci,BA,15409,28808386.01
Jacaraú,PB,14316,32748496.99
Jacareacanga,PA,41487,87236179.21
Jacarezinho,PR,40243,97091060.65
Jacareí,SP,226539,752856543.85
Jacaré dos Homens,AL,5429,18436136.45
Jaci,SP,6486,22279861.8
Jaciara,MT,26401,68631737.68
Jacinto,MG,12537,25587095.27
Jacinto Machado,SC,10608,27649052.93
Jacobina,BA,84811,209765526.78
Jacobina do Piauí,PI,5682,12537834.81
Jacuizinho,RS,2645,12721334.66
Jacundá,PA,56006,86001326.17
Jacupiranga,SP,17851,40530192.51
Jacutinga,MG,24930,56669765.65
Jacutinga,RS,3713,15740377.14
Jacuí,MG,7783,15567489.18
Jacuípe,AL,7162,20276243.16
Jaguapitã,PR,13174,39101812.34
Jaguaquara,BA,55449,83659351.18
Jaguarari,BA,33186,66040580.58
Jaguaraçu,MG,3136,12494273.41
Jaguaretama,CE,17997,33989434.5
Jaguari,RS,11590,32670153.97
Jaguariaíva,PR,34468,83999437.86
Jaguaribara,CE,11102,23432027.66
Jaguaribe,CE,34561,82764668.62
Jaguaripe,BA,18647,45480922.39
Jaguariúna,SP,51907,295261671.12
Jaguaruana,CE,33469,66579159.34
Jaguaruna,SC,18980,51424931.26
Jaguarão,RS,28310,65532616.65
Jaguaré,ES,28644,91468085.27
Jaicós,PI,18660,35582599.67
Jales,SP,48922,122154084.83
Jambeiro,SP,6092,28180741.64
Jampruca,MG,5361,14032279.48
Janaúba,MG,70886,141458355.13
Jandaia,GO,6272,25292785.4
Jandaia do Sul,PR,21203,47713895.18
Jandaíra,BA,11063,28498101.61
Jandaíra,RN,6898,12741590.52
Jandira,SP,118832,241906949.62
Janduís,RN,5419,13654132.03
Jangada,MT,7925,17444318.98
Janiópolis,PR,6114,21841549.56
Januária,MG,68247,20347318.65
Japaratuba,SE,18288,61493470.87
Japaraíba,MG,4241,14180961.04
Japeri,RJ,99863,170701732.58
Japi,RN,5366,13967593.99
Japira,PR,5071,16455889.42
Japoatã,SE,13245,27820984.77
Japonvar,MG,8643,18249565.14
Japorã,MS,8567,27698330.29
Japurá,AM,5125,28138692.47
Japurá,PR,9167,28467502.75
Jaqueira,PE,11664,32422850.22
Jaquirana,RS,4138,15701325.85
Jaraguari,MS,6860,23895190.53
Jaraguá,GO,46790,89400973.37
Jaraguá do Sul,SC,163735,614365865.06
Jardim,CE,27072,60956729.02
Jardim,MS,25473,78859924.23
Jardim Alegre,PR,12191,26705265.9
Jardim Olinda,PR,1409,11167914.6
Jardim de Angicos,RN,2669,11083745.98
Jardim de Piranhas,RN,14606,27574797.11
Jardim do Mulato,PI,4412,10644813.15
Jardim do Seridó,RN,12553,20504055.57
Jardinópolis,SC,1672,13423332.98
Jardinópolis,SP,41799,121647415.98
Jari,RS,3655,16604849.21
Jarinu,SP,27473,108984152.9
Jaru,RO,55738,95876354.73
Jataí,GO,95998,305679743.47
Jataúba,PE,16858,37571501.79
Jateí,MS,4038,28138979.62
Jati,CE,7807,26443513.11
Jatobá,MA,9819,18987275.48
Jatobá,PE,14587,27471651.48
Jatobá do Piauí,PI,4767,14405203.75
Jaupaci,GO,3024,11452590.08
Jauru,MT,9241,28700017.12
Jaçanã,RN,8827,17214757.73
Jaíba,MG,37054,56451022.45
Jaú,SP,143283,358357722.93
Jaú do Tocantins,TO,3761,13910562.63
Jeceaba,MG,5294,45985298.97
Jenipapo de Minas,MG,7580,14024155.44
Jenipapo dos Vieiras,MA,16124,32251268.87
Jequeri,MG,12946,29237420.2
Jequitaí,MG,7975,17573604.01
Jequitibá,MG,5313,14708929.85
Jequitinhonha,MG,25365,45461911.69
Jequiá da Praia,AL,11869,48124595.51
Jequié,BA,161528,335861865.5
Jeremoabo,BA,41100,87798396.89
Jericó,PB,7717,14359537.13
Jeriquara,SP,3216,16081321.33
Jerumenha,PI,4392,12859238.06
Jerônimo Monteiro,ES,11876,31189095.1
Jesuânia,MG,4899,11337051.41
Jesuítas,PR,8964,27082005.83
Jesúpolis,GO,2444,11829854.99
Ji-Paraná,RO,130419,220813109.06
Jijoca de Jericoacoara,CE,18926,52134845.8
Jiquiriçá,BA,15033,25791580.22
Jitaúna,BA,13300,27192907.3
Joanésia,MG,5143,14350113.45
Joanópolis,SP,12725,34281860.93
Joaquim Felício,MG,4607,14867449.06
Joaquim Nabuco,PE,16021,34902044.66
Joaquim Pires,PI,14083,27899410.1
Joaquim Távora,PR,11544,34527646.93
Joaçaba,SC,29008,128671197.98
Joaíma,MG,15562,32005080.26
Joca Claudino,PB,2680,14240155.64
Joca Marques,PI,5308,15173618.65
Joinville,SC,562151,1761203771.12
Jordânia,MG,10826,19273514.49
Jordão,AC,7509,21872818.65
Joselândia,MA,15827,34059186.24
Josenópolis,MG,4830,14157750.24
José Boiteux,SC,4862,15847627.01
José Bonifácio,SP,35538,86378101.71
José Gonçalves de Minas,MG,4643,13446850.04
José Raydan,MG,4793,12859406.01
José da Penha,RN,6049,14280367.71
José de Freitas,PI,38314,68885684.03
Joviânia,GO,7422,24575408.09
João Alfredo,PE,32939,57906338.96
João Costa,PI,2965,11265658.97
João Dias,RN,2691,10598668.76
João Dourado,BA,25141,45037979.11
João Lisboa,MA,23232,51934354.8
João Monlevade,MG,78583,177470145.0
João Neiva,ES,17022,50522560.44
João Pessoa,PB,791438,1777344922.66
João Pinheiro,MG,48179,101464140.12
João Ramalho,SP,4416,18523804.36
Juara,MT,33610,80114041.15
Juarez Távora,PB,7850,16442480.07
Juarina,TO,2245,9458432.29
Juatuba,MG,25087,83294249.84
Juazeirinho,PB,17902,33658532.39
Juazeiro,BA,218324,490754031.28
Juazeiro do Norte,CE,266022,465482053.89
Juazeiro do Piauí,PI,5380,14653940.24
Jucati,PE,11202,36178131.11
Jucurutu,RN,18450,38108924.42
Jucuruçu,BA,10148,21745115.1
Jucás,CE,24479,50654766.66
Juiz de Fora,MG,555284,1473454332.52
Jumirim,SP,3142,16198676.2
Junco do Maranhão,MA,3431,18166735.45
Junco do Seridó,PB,7054,14402910.66
Jundiaí,SP,401896,1864392925.82
Jundiaí do Sul,PR,3456,12599061.4
Jundiá,AL,4269,16474536.92
Jundiá,RN,3851,11666274.17
Junqueirópolis,SP,20066,55814519.26
Jupi,PE,14525,36949206.13
Jupiá,SC,2142,12665992.68
Juquitiba,SP,30642,72289998.14
Juquiá,SP,19359,46170450.42
Juramento,MG,4325,13421117.0
Juranda,PR,7697,23110035.26
Jurema,PE,15171,38725325.57
Jurema,PI,4657,15647024.8
Juripiranga,PB,10669,20294022.22
Juru,PB,9892,23905663.82
Juruaia,MG,10125,24152786.65
Juruena,MT,13933,26723989.61
Juruti,PA,53989,124927555.15
Juruá,AM,13198,32018574.1
Juscimeira,MT,11107,28068168.97
Jussara,BA,15841,35896026.98
Jussara,GO,19346,45925994.37
Jussara,PR,6963,23407427.53
Jussari,BA,6378,16218997.47
Jussiape,BA,7229,23157162.63
Jutaí,AM,16585,44345849.58
Juti,MS,6399,21861428.28
Juvenília,MG,5861,14084745.03
Juína,MT,39688,90198618.31
Jóia,RS,8656,28873974.01
Júlio Borges,PI,5510,13570349.85
Júlio Mesquita,SP,4687,17402975.74
Júlio de Castilhos,RS,20052,61357360.21
Kaloré,PR,4438,15972190.31
Lacerdópolis,SC,2246,12194505.68
Ladainha,MG,17976,30769580.16
Ladário,MS,21860,54107160.02
Lafaiete Coutinho,BA,4020,16397122.26
Lagamar,MG,7799,18548288.0
Lagarto,SE,102257,173670573.39
Lages,SC,158732,502180595.89
Lago Verde,MA,15893,27157629.23
Lago da Pedra,MA,48992,79982612.6
Lago do Junco,MA,10602,30257247.18
Lago dos Rodrigues,MA,8716,17211460.57
Lagoa,PB,4687,12476662.98
Lagoa Alegre,PI,8330,18283201.57
Lagoa Bonita do Sul,RS,2825,11491850.03
Lagoa Dourada,MG,12938,27655146.18
Lagoa Formosa,MG,18037,50447696.47
Lagoa Grande,MG,9294,19723360.72
Lagoa Grande,PE,24757,54142721.71
Lagoa Grande do Maranhão,MA,11111,27305539.99
Lagoa Nova,RN,15274,32325380.58
Lagoa Real,BA,15801,27036758.39
Lagoa Salgada,RN,8142,17171879.34
Lagoa Santa,GO,1435,11870675.97
Lagoa Santa,MG,59770,170902838.33
Lagoa Seca,PB,27247,49748012.69
Lagoa Vermelha,RS,28431,71248756.9
Lagoa d'Anta,RN,6692,14972752.15
Lagoa da Canoa,AL,18343,44593581.85
Lagoa da Confusão,TO,12184,28898506.27
Lagoa da Prata,MG,50197,91726443.56
Lagoa de Dentro,PB,7619,20149052.51
Lagoa de Itaenga,PE,21276,46369001.69
Lagoa de Pedras,RN,7478,17737778.3
Lagoa de São Francisco,PI,6611,14567672.72
Lagoa de Velhos,RN,2765,11683786.39
Lagoa do Barro do Piauí,PI,4579,12293107.97
Lagoa do Carro,PE,17454,36074219.0
Lagoa do Mato,MA,11020,25239793.23
Lagoa do Ouro,PE,12865,33707399.78
Lagoa do Piauí,PI,3975,12154096.83
Lagoa do Sítio,PI,5047,12036806.33
Lagoa do Tocantins,TO,4037,10582116.23
Lagoa dos Gatos,PE,16161,34023785.05
Lagoa dos Patos,MG,4272,12412471.69
Lagoa dos Três Cantos,RS,1649,12530934.73
Lagoinha,SP,4954,16215457.14
Lagoinha do Piauí,PI,2772,9641331.73
Lagoão,RS,6492,18182254.65
Laguna,SC,44650,90406977.01
Laguna Carapã,MS,7017,34091783.8
Laje,BA,23904,45033152.53
Laje do Muriaé,RJ,7298,31957260.84
Lajeado,RS,78486,266587163.27
Lajeado,TO,3026,30131661.25
Lajeado Grande,SC,1470,12071728.89
Lajeado Novo,MA,7359,16461262.26
Lajeado do Bugre,RS,2588,12340786.32
Lajedinho,BA,3974,13814000.99
Lajedo,PE,39240,82626306.58
Lajedo do Tabocal,BA,8836,18776448.55
Lajedão,BA,4022,15661625.23
Lajes,RN,11151,26953278.66
Lajes Pintadas,RN,4803,14876436.74
Lajinha,MG,20262,37065899.76
Lamarão,BA,9442,18456324.69
Lambari,MG,20671,45641102.64
Lambari D'Oeste,MT,5767,21441162.68
Lamim,MG,3511,10816623.94
Landri Sales,PI,5238,13577089.59
Lapa,PR,47557,114486003.06
Lapão,BA,27521,63769684.99
Laranja da Terra,ES,11438,30983088.48
Laranjal,MG,6799,14463814.47
Laranjal,PR,6292,18885729.77
Laranjal Paulista,SP,27384,72986969.76
Laranjeiras,SE,29130,98425837.95
Laranjeiras do Sul,PR,32133,83417403.64
Lassance,MG,6663,20132020.78
Lastro,PB,2765,11936375.91
Laurentino,SC,6598,18058242.52
Lauro Muller,SC,14996,37461520.44
Lauro de Freitas,BA,191436,423695338.23
Lavandeira,TO,1814,8849698.91
Lavras,MG,100243,217354518.28
Lavras da Mangabeira,CE,31383,54488541.28
Lavras do Sul,RS,7833,28530787.27
Lavrinhas,SP,7052,21346135.37
Lavínia,SP,10590,28377531.35
Leandro Ferreira,MG,3298,15845544.97
Lebon Régis,SC,12105,26546843.42
Leme,SP,99388,263537365.45
Leme do Prado,MG,4983,13859488.93
Lençóis,BA,11445,27968364.29
Lençóis Paulista,SP,66131,199162926.74
Leoberto Leal,SC,3218,13681385.65
Leopoldina,MG,53145,91231524.61
Leopoldo de Bulhões,GO,8167,20715185.73
Leópolis,PR,4165,15507210.6
Liberato Salzano,RS,5752,15834585.31
Liberdade,MG,5346,14934605.27
Licínio de Almeida,BA,12966,23960770.92
Lidianópolis,PR,3774,14025000.64
Lima Campos,MA,11642,34276905.66
Lima Duarte,MG,16829,31795086.74
Limeira,SP,296440,877067899.17
Limeira do Oeste,MG,7383,28300500.65
Limoeiro,PE,56269,104234142.32
Limoeiro de Anadia,AL,28621,57752566.41
Limoeiro do Ajuru,PA,27368,47857771.51
Limoeiro do Norte,CE,58175,97388009.35
Lindoeste,PR,5187,23964812.11
Lindolfo Collor,RS,5671,18596128.58
Lindóia,SP,7485,31542994.99
Lindóia do Sul,SC,4644,17238023.93
Linha Nova,RS,1703,11497300.93
Linhares,ES,163662,493263943.71
Lins,SP,76092,181823243.48
Livramento,PB,7355,16658164.57
Livramento de Nossa Senhora,BA,46035,88023450.75
Lizarda,TO,3796,9949478.76
Loanda,PR,22603,55986765.33
Lobato,PR,4690,22525808.98
Logradouro,PB,4254,13333741.36
Londrina,PR,548249,1781926868.14
Lontra,MG,8938,19361212.24
Lontras,SC,11393,29738214.56
Lorena,SP,87178,179758754.05
Loreto,MA,11871,22867210.84
Lourdes,SP,2249,12432744.61
Louveira,SP,43862,449585914.43
Lucas do Rio Verde,MT,57285,210312260.03
Lucena,PB,12804,30804270.8
Lucianópolis,SP,2364,11887963.76
Luciara,MT,2094,12078335.27
Lucrécia,RN,3933,13121161.22
Lucélia,SP,21196,48459235.22
Luisburgo,MG,6408,16223570.8
Luislândia,MG,6710,14148236.34
Luiz Alves,SC,11908,33425556.41
Luiziana,PR,7471,26644497.14
Luiziânia,SP,5511,14843175.74
Luminárias,MG,5571,16330673.65
Lunardelli,PR,5127,14604689.39
Lupionópolis,PR,4859,16217822.79
Lupércio,SP,4549,17723493.34
Lutécia,SP,2729,13760324.33
Luz,MG,18290,39908162.64
Luzerna,SC,5701,19063413.97
Luzinópolis,TO,2945,11398778.42
Luziânia,GO,194039,344740009.86
Luís Antônio,SP,13378,59049248.65
Luís Correia,PI,29558,57781156.32
Luís Domingues,MA,6788,11545580.21
Luís Eduardo Magalhães,BA,79162,249217486.96
Luís Gomes,RN,10129,18487851.43
Lábrea,AM,43263,68099478.62
Macajuba,BA,11837,26587097.67
Macambira,SE,6824,14053532.47
Macaparana,PE,25011,49015166.59
Macapá,AP,456171,702711653.44
Macatuba,SP,17013,58083720.09
Macau,RN,31318,81814675.49
Macaubal,SP,8033,21917877.81
Macaé,RJ,234628,1790803172.91
Macaíba,RN,78021,144244719.9
Macaúbas,BA,50262,78983504.42
Macedônia,SP,3746,15186696.85
Maceió,AL,1013773,2111994609.71
Machacalis,MG,7219,15598805.22
Machadinho,RS,5649,21289559.34
Machadinho D'Oeste,RO,37167,74113394.02
Machado,MG,41368,70055256.9
Machados,PE,15313,33393066.65
Macieira,SC,1815,12055408.27
Macuco,RJ,5398,33142934.32
Macururé,BA,8365,18681672.92
Madalena,CE,19425,38699804.85
Madeiro,PI,8111,16653176.58
Madre de Deus,BA,20348,142558600.91
Madre de Deus de Minas,MG,5124,13690445.71
Maetinga,BA,5174,24858867.47
Mafra,SC,55313,146838220.11
Magalhães de Almeida,MA,19267,40388989.98
Magda,SP,3215,19514915.43
Magé,RJ,234809,434166469.97
Maiquinique,BA,10082,21093731.31
Mairi,BA,20097,38626691.44
Mairinque,SP,46015,138501369.31
Mairiporã,SP,92323,233859711.58
Mairipotaba,GO,2432,11780461.06
Major Gercino,SC,3402,12089193.19
Major Isidoro,AL,20047,49697397.01
Major Sales,RN,3906,13967989.96
Major Vieira,SC,7899,21828902.16
Malacacheta,MG,19191,40241373.21
Malhada,BA,17455,36753561.75
Malhada de Pedras,BA,8896,16834705.92
Malhada dos Bois,SE,3653,13606694.81
Malhador,SE,12598,29397620.65
Mallet,PR,13567,34679907.6
Malta,PB,5672,13685873.2
Mamanguape,PB,44369,70613895.31
Mambaí,GO,7945,21862759.0
Mamborê,PR,13943,43589245.11
