Município,UF,População,Total Despesa
Monte Alegre,RN,21996,38886384.38
Monte Alegre de Goiás,GO,8243,15703107.74
Monte Alegre de Minas,MG,20728,50710293.87
Monte Alegre de Sergipe,SE,14685,25735096.21
Monte Alegre do Piauí,PI,10441,20956944.82
Monte Alegre do Sul,SP,7665,27391912.34
Monte Alegre dos Campos,RS,3229,13622149.6
Monte Alto,SP,49186,116948029.93
Monte Aprazível,SP,23579,54526100.9
Monte Azul,MG,22102,29851414.23
Monte Azul Paulista,SP,19339,49152487.92
Monte Belo do Sul,RS,2712,11936756.38
Monte Carlo,SC,9650,22509406.23
Monte Carmelo,MG,47770,70908792.35
Monte Castelo,SC,8476,18915060.37
Monte Castelo,SP,4187,17412920.39
Monte Formoso,MG,4877,10541028.92
Monte Horebe,PB,4724,13137635.8
Monte Mor,SP,54462,167494062.92
Monte Negro,RO,15710,30224013.6
Monte Santo,BA,54807,86146323.22
Monte Santo de Minas,MG,21897,35119802.22
Monte Santo do Tocantins,TO,2213,8976064.21
Monte Sião,MG,22794,46704375.04
Monte das Gameleiras,RN,2240,11537571.28
Monte do Carmo,TO,7412,13222612.5
Monteiro,PB,32498,56295381.35
Monteiro Lobato,SP,4424,14763416.62
Monteirópolis,AL,7230,19462939.76
Montenegro,RS,62861,140909034.31
Montes Claros,MG,390212,700523797.24
Montes Claros de Goiás,GO,8217,27522803.14
Montezuma,MG,7973,18551853.29
Montividiu,GO,11858,47779657.81
Montividiu do Norte,GO,4356,13409908.46
Monção,MA,32516,54570808.7
Monções,SP,2227,17037284.76
Morada Nova,CE,62091,111053820.12
Morada Nova de Minas,MG,8712,30379744.89
Moraújo,CE,8457,18972277.35
Moreilândia,PE,11245,28109555.44
Moreno,PE,60435,98108357.98
Mormaço,RS,2928,12941532.01
Morpará,BA,8977,14864971.49
Morretes,PR,16381,42773055.67
Morrinhos,CE,21737,39197060.71
Morrinhos,GO,44204,83435045.7
Morrinhos do Sul,RS,3209,13508342.41
Morro Agudo,SP,31310,100761918.11
Morro Agudo de Goiás,GO,2378,10305290.39
Morro Cabeça no Tempo,PI,4077,10749350.07
Morro Grande,SC,2925,16084975.34
Morro Redondo,RS,6509,14732493.43
Morro Reuter,RS,6056,15629435.85
Morro da Garça,MG,2649,13232023.07
Morro do Chapéu,BA,36641,72259047.33
Morro do Chapéu do Piauí,PI,6641,13190321.75
Morro do Pilar,MG,3399,20768394.16
Morros,MA,18747,35054040.25
Mortugaba,BA,12450,24486126.97
Morungaba,SP,12779,35737949.41
Mossoró,RN,284288,506198372.55
Mossâmedes,GO,4878,16426226.31
Mostardas,RS,12679,33491412.98
Motuca,SP,4571,16764760.04
Mozarlândia,GO,14558,39963053.8
Mucajaí,RR,16137,20245879.22
Mucambo,CE,14346,32764258.81
Mucugê,BA,10400,35987111.79
Mucuri,BA,40514,120036785.8
Mucurici,ES,5897,26760810.48
Muitos Capões,RS,3127,15903456.38
Muliterno,RS,1890,10497704.29
Mulungu,CE,12364,23157872.66
Mulungu,PB,9796,15840536.43
Mulungu do Morro,BA,12398,25059923.59
Mundo Novo,BA,26935,42982239.55
Mundo Novo,GO,6046,20720274.81
Mundo Novo,MS,17773,43513268.86
Munhoz,MG,6327,14020952.54
Munhoz de Melo,PR,3883,15098923.3
Muniz Ferreira,BA,7860,14756682.49
Muniz Freire,ES,18994,50353973.04
Muqui,ES,15533,32645335.12
Muquém de São Francisco,BA,11552,28202502.38
Muriaé,MG,106576,205659240.14
Muribeca,SE,7620,16434894.53
Murici,AL,28201,55461325.4
Murici dos Portelas,PI,8846,15372676.84
Muricilândia,TO,3395,9085569.93
Muritiba,BA,30691,47045254.44
Murutinga do Sul,SP,4395,16838111.1
Mutum,MG,27475,38924432.03
Mutunópolis,GO,3922,13710770.21
Mutuípe,BA,22742,35517782.81
Muzambinho,MG,21012,34949921.82
Muçum,RS,4980,15183749.95
Mário Campos,MG,14427,25938335.77
Mâncio Lima,AC,16795,30565624.75
Mãe do Rio,PA,28800,57143743.48
Nacip Raydan,MG,3261,11743298.74
Nantes,SP,2943,15360046.45
Naque,MG,6767,13202632.95
Narandiba,SP,4611,24473357.3
Natal,RN,862044,2239389556.07
Natalândia,MG,3377,13135295.75
Natividade,RJ,15040,64544025.78
Natividade,TO,9279,13410111.38
Natividade da Serra,SP,6803,21750625.31
Navegantes,SC,70565,190746540.36
Naviraí,MS,50692,133263559.8
Nazareno,MG,8422,19713572.99
Nazarezinho,PB,7330,16729260.78
Nazaré,BA,29297,41415836.93
Nazaré,TO,4239,11735723.58
Nazaré Paulista,SP,17625,40204228.75
Nazaré da Mata,PE,31951,51905109.71
Nazaré do Piauí,PI,7279,13513802.11
Nazária,PI,8330,15688236.53
Nazário,GO,8532,17874058.84
Nepomuceno,MG,26812,41380868.13
Nerópolis,GO,26857,79639164.63
Neves Paulista,SP,9012,22779564.67
Neópolis,SE,18961,33080722.58
Nhamundá,AM,20078,36289888.77
Nhandeara,SP,11254,28180365.12
Nicolau Vergueiro,RS,1760,11706539.0
Nilo Peçanha,BA,14119,26990318.24
Nilópolis,RJ,158299,251839735.03
Nina Rodrigues,MA,13746,19360008.62
Ninheira,MG,10261,19630343.41
Nioaque,MS,14305,34502539.09
Nipoã,SP,4753,14668678.17
Niquelândia,GO,44895,116198776.58
Niterói,RJ,495470,1737496644.75
Nobres,MT,14980,42574713.46
Nonoai,RS,12321,29773954.33
Nordestina,BA,13270,26723898.22
Nortelândia,MT,6128,17836652.41
Nossa Senhora Aparecida,SE,8809,17358995.39
Nossa Senhora da Glória,SE,35268,58960090.75
Nossa Senhora das Dores,SE,26042,42723232.31
Nossa Senhora das Graças,PR,4059,11325721.73
Nossa Senhora de Lourdes,SE,6475,13751364.57
Nossa Senhora de Nazaré,PI,4723,12754570.59
Nossa Senhora do Livramento,MT,11444,26184767.83
Nossa Senhora do Socorro,SE,174974,214606766.79
Nossa Senhora dos Remédios,PI,8457,20936229.5
Nova Aliança,SP,6462,19499374.58
Nova Aliança do Ivaí,PR,1509,9756872.13
Nova Alvorada,RS,3404,14899019.79
Nova Alvorada do Sul,MS,19086,60191242.04
Nova América,GO,2350,10944759.4
Nova América da Colina,PR,3556,15157314.47
Nova Andradina,MS,50010,131254215.28
Nova Araçá,RS,4339,16073662.65
Nova Aurora,GO,2168,9279716.11
Nova Aurora,PR,11659,30234835.74
Nova Bandeirantes,MT,13343,24752681.16
Nova Bassano,RS,9412,26629439.59
Nova Boa Vista,RS,1965,10897076.21
Nova Brasilândia,MT,4139,12617206.03
Nova Brasilândia D'Oeste,RO,21511,33593196.93
Nova Campina,SP,9205,23754852.05
Nova Canaã,BA,17048,29748999.47
Nova Canaã Paulista,SP,2059,12668262.75
Nova Canaã do Norte,MT,12330,30404041.7
Nova Candelária,RS,2817,17795308.96
Nova Cantu,PR,6833,14800984.0
Nova Castilho,SP,1206,11297948.39
Nova Colinas,MA,5183,17140363.24
Nova Crixás,GO,12571,42071467.34
Nova Cruz,RN,37239,49413326.56
Nova Era,MG,18000,45567862.52
Nova Erechim,SC,4654,16389702.46
Nova Esperança,PR,27783,50379568.46
Nova Esperança do Piriá,PA,20596,38160092.29
Nova Esperança do Sudoeste,PR,5211,17032945.87
Nova Europa,SP,10276,29614761.57
Nova Floresta,PB,10655,16143835.86
Nova Friburgo,RJ,184460,397144486.74
Nova Fátima,BA,8105,15338643.13
Nova Fátima,PR,8361,15816506.55
Nova Glória,GO,8604,13369176.69
Nova Granada,SP,20534,41802725.38
Nova Guarita,MT,4660,11528946.3
Nova Guataporanga,SP,2279,10758644.12
Nova Hartz,RS,19834,47930479.07
Nova Iguaçu,RJ,806177,1317897863.55
Nova Iguaçu de Goiás,GO,2935,10494265.56
Nova Independência,SP,3507,20576065.95
Nova Iorque,MA,4595,15702475.35
Nova Ipixuna,PA,15632,31824052.24
Nova Itaberaba,SC,4338,14979000.06
Nova Itarana,BA,8192,15719982.33
Nova Lacerda,MT,5939,24055430.72
Nova Laranjeiras,PR,11988,26381184.98
Nova Lima,MG,88672,659528549.54
Nova Londrina,PR,13461,31599091.18
Nova Luzitânia,SP,3787,14099076.12
Nova Mamoré,RO,26925,45111651.25
Nova Marilândia,MT,3080,12985189.2
Nova Monte Verde,MT,8543,20160968.42
Nova Mutum,MT,38206,114239147.93
Nova Módica,MG,3811,12151793.58
Nova Nazaré,MT,3406,16053907.87
Nova Odessa,SP,56008,150594044.03
Nova Olinda,CE,15048,33276864.27
Nova Olinda,PB,6028,14510536.48
Nova Olinda,TO,11408,20602567.7
Nova Olinda do Norte,AM,34498,48798837.91
Nova Olímpia,MT,18704,41014695.92
Nova Olímpia,PR,5758,19962684.76
Nova Palma,RS,6579,21406888.54
Nova Palmeira,PB,4717,12278891.18
Nova Petrópolis,RS,20275,54870923.93
Nova Ponte,MG,14241,45774636.64
Nova Porteirinha,MG,7630,14533024.68
Nova Prata,RS,24785,68659849.92
Nova Prata do Iguaçu,PR,10710,38747654.97
Nova Pádua,RS,2551,11850065.09
Nova Ramada,RS,2453,11256866.57
Nova Redenção,BA,9453,15657418.38
Nova Resende,MG,16313,29162196.72
Nova Roma,GO,3487,12096066.39
Nova Roma do Sul,RS,3543,18552575.54
Nova Rosalândia,TO,4066,8807022.73
Nova Russas,CE,31783,53573957.37
Nova Santa Bárbara,PR,4135,11823427.03
Nova Santa Helena,MT,3550,13174912.27
Nova Santa Rita,PI,4276,10501955.29
Nova Santa Rita,RS,25293,69646198.62
Nova Santa Rosa,PR,8044,24709716.69
Nova Serrana,MG,87260,158739267.02
Nova Soure,BA,25813,46015002.57
Nova Tebas,PR,6943,20206765.12
Nova Timboteua,PA,14472,25973257.25
Nova Trento,SC,13379,37536028.66
Nova Ubiratã,MT,10508,37368240.98
Nova União,MG,5766,12077548.18
Nova União,RO,7853,18177587.94
Nova Veneza,GO,8957,17789066.62
Nova Veneza,SC,14285,41755123.64
Nova Venécia,ES,49932,108494214.51
Nova Viçosa,BA,42754,74804188.01
Novais,SP,5202,16630646.1
Novo Acordo,TO,4101,9714703.41
Novo Airão,AM,17199,23065852.66
Novo Alegre,TO,2350,7309526.27
Novo Aripuanã,AM,23905,33485404.95
Novo Barreiro,RS,4150,12666187.19
Novo Brasil,GO,3392,12548193.18
Novo Cabrais,RS,4067,14255529.62
Novo Cruzeiro,MG,31760,45566058.37
Novo Gama,GO,104899,102888870.08
Novo Hamburgo,RS,248251,705612858.07
Novo Horizonte,BA,12085,20993245.03
Novo Horizonte,SC,2643,14154111.97
Novo Horizonte,SP,39191,98699130.84
Novo Horizonte do Norte,MT,3830,12693016.13
Novo Horizonte do Oeste,RO,10393,18460280.72
Novo Horizonte do Sul,MS,4442,19319013.51
Novo Itacolomi,PR,2906,10867881.38
Novo Jardim,TO,2625,8187869.4
Novo Lino,AL,12583,27115660.21
Novo Machado,RS,3866,12334076.61
Novo Mundo,MT,8174,19478143.73
Novo Oriente,CE,28149,51980918.55
Novo Oriente de Minas,MG,10773,18850001.68
Novo Oriente do Piauí,PI,6493,13397396.91
Novo Planalto,GO,4252,12819034.14
Novo Progresso,PA,25169,69392925.15
Novo Repartimento,PA,69267,134828459.82
Novo Santo Antônio,MT,2301,13341671.86
Novo Santo Antônio,PI,3371,11745574.66
Novo São Joaquim,MT,5465,20595777.54
Novo Tiradentes,RS,2325,12078945.1
Novo Triunfo,BA,15969,23676533.21
Novo Xingu,RS,1798,10659941.75
Novorizonte,MG,5226,12402101.14
Nuporanga,SP,7210,31748842.96
Não-Me-Toque,RS,16894,56227613.48
Nísia Floresta,RN,26208,47259981.12
Ocara,CE,24979,47508012.95
Ocauçu,SP,4299,15074516.08
Oeiras,PI,36266,53457848.74
Oeiras do Pará,PA,30490,58083401.35
Olaria,MG,1935,10536529.51
Olho D'Água do Piauí,PI,2390,9001258.69
Olho d'Água,PB,6716,14225422.79
Olho d'Água Grande,AL,5169,16338532.48
Olho d'Água das Cunhãs,MA,19009,40315054.44
Olho d'Água das Flores,AL,21572,41710763.41
Olho d'Água do Casado,AL,9209,20996745.33
Olho-d'Água do Borges,RN,4380,12977907.0
Olhos-d'Água,MG,5735,17632838.22
Olinda,PE,388821,559923640.55
Olinda Nova do Maranhão,MA,14110,30325796.43
Olindina,BA,26722,39935728.88
Olivedos,PB,3843,10489714.65
Oliveira,MG,41375,88750010.62
Oliveira Fortes,MG,2182,9418801.3
Oliveira de Fátima,TO,1091,8500950.35
Olivença,AL,11643,26244698.53
Olímpia,SP,53010,158707703.29
Olímpio Noronha,MG,2700,12768712.67
Oriente,SP,6394,16043625.38
Orindiúva,SP,6370,29220284.13
Oriximiná,PA,67939,163650291.92
Orizona,GO,15140,34488038.81
Orizânia,MG,7767,17190859.7
Orlândia,SP,42354,118996339.9
Orobó,PE,23608,46896678.18
Orocó,PE,14261,33729656.02
Ortigueira,PR,23530,45095095.44
Orós,CE,21447,39599270.91
Osasco,SP,693271,1923498305.97
Oscar Bressane,SP,2614,13106880.93
Osvaldo Cruz,SP,32353,75901045.66
Osório,RS,43586,187091616.89
Otacílio Costa,SC,17593,52129722.81
Ouricuri,PE,67098,110644247.54
Ourilândia do Norte,PA,30171,67405950.98
Ourinhos,SP,109489,292590207.5
Ourizona,PR,3485,14346662.73
Ouriçangas,BA,8822,16695330.88
Ouro,SC,7418,18548570.69
Ouro Branco,AL,11484,24613121.21
Ouro Branco,MG,37878,112368478.98
Ouro Branco,RN,4866,12677889.03
Ouro Fino,MG,33214,53714454.68
Ouro Preto,MG,73700,337783012.47
Ouro Preto do Oeste,RO,40010,65630910.22
Ouro Velho,PB,3013,9148498.5
Ouro Verde,SC,2272,12899998.08
Ouro Verde,SP,8274,22882746.52
Ouro Verde de Goiás,GO,4039,15605923.66
Ouro Verde de Minas,MG,6138,14497214.89
Ouro Verde do Oeste,PR,5952,15616792.36
Ouroeste,SP,9392,56523843.44
Ourolândia,BA,17691,33848096.05
Ourém,PA,16986,29567482.53
Ouvidor,GO,6038,37638563.55
Pacaembu,SP,13896,33139704.13
Pacajus,CE,67678,101772353.06
Pacajá,PA,43930,70061732.15
Pacaraima,RR,11667,21937325.39
Pacatuba,CE,79077,110951853.44
Pacatuba,SE,14032,33595186.27
Pacoti,CE,11884,24785738.67
Pacujá,CE,6150,16446733.61
Padre Bernardo,GO,30599,59065560.26
Padre Carvalho,MG,6203,15265152.21
Padre Marcos,PI,6742,12833763.21
Padre Paraíso,MG,19859,33678634.79
Paes Landim,PI,4074,10253147.52
Pai Pedro,MG,6150,17088389.52
Paial,SC,1668,11941145.74
Paim Filho,RS,4248,14651544.08
Paineiras,MG,4692,15742985.07
Pains,MG,8329,25452494.63
Paiçandu,PR,38846,51023809.98
Pajeú do Piauí,PI,3479,9943235.66
Palestina,AL,4970,15226848.56
Palestina,SP,12070,33557389.5
Palestina de Goiás,GO,3490,10353595.28
Palestina do Pará,PA,7444,16118576.6
Palhano,CE,9169,18951174.15
Palhoça,SC,154244,311936419.11
Palma,MG,6742,14488573.04
Palma Sola,SC,7699,21490375.14
Palmares,PE,62020,131812101.37
Palmares Paulista,SP,12132,21445634.06
Palmas,PR,46996,75642252.57
Palmas,TO,265409,788876503.58
Palmeira,PR,33613,86319693.29
Palmeira,SC,2512,13846416.55
Palmeira d'Oeste,SP,9647,24003449.04
Palmeira das Missões,RS,35045,73804597.48
Palmeira do Piauí,PI,4988,12268355.9
Palmeirais,PI,14151,26434614.87
Palmeirante,TO,5543,14303493.73
Palmeiras,BA,9066,15514622.15
Palmeiras de Goiás,GO,25920,59917148.76
Palmeiras do Tocantins,TO,6272,10159914.35
Palmeirina,PE,8078,22106012.6
Palmeirândia,MA,19213,36161311.09
Palmeirópolis,TO,7623,14751545.56
Palmelo,GO,2412,9796013.76
Palmital,PR,14626,30670491.76
Palmital,SP,22041,65325151.35
Palmitinho,RS,7163,19093305.56
Palmitos,SC,16266,34323631.17
Palmácia,CE,12762,23433270.6
Palmópolis,MG,6537,13954389.17
Palotina,PR,30598,88149947.77
Panambi,RS,40804,106355365.28
Panamá,GO,2728,11049038.36
Pancas,ES,23273,44405860.18
Panelas,PE,26490,60330634.56
Panorama,SP,15374,37354348.44
Pantano Grande,RS,9979,23200132.63
Papagaios,MG,15144,26917343.04
Papanduva,SC,18681,39456046.22
Paquetá,PI,3909,10767054.27
Paracambi,RJ,49120,118525974.74
Paracatu,MG,90294,207350932.34
Paracuru,CE,33178,75076923.97
Paragominas,PA,105417,229501969.23
Paraguaçu,MG,21276,37258333.21
Paraguaçu Paulista,SP,44555,110955586.24
Paraibano,MA,20768,40655455.3
Paraibuna,SP,18083,57717639.9
Paraipaba,CE,31705,53474667.33
Paraisópolis,MG,20563,34291733.84
Parambu,CE,31376,63179895.54
Paramirim,BA,21961,45519822.87
Paramoti,CE,11533,23350983.72
Paranacity,PR,10968,29370258.22
Paranaguá,PR,149467,283469799.36
Paranaiguara,GO,9678,23449884.2
Paranapanema,SP,19164,63745945.19
Paranapoema,PR,3016,11086625.59
Paranapuã,SP,4001,14602607.62
Paranatinga,MT,20703,48024575.55
Paranavaí,PR,86218,168833884.04
Paranaíba,MS,41363,98837122.25
Paranaíta,MT,10823,46869058.35
Paranhos,MS,13311,36706167.26
Paraná,RN,4194,11757447.8
Paranã,TO,10579,34362658.95
Paraopeba,MG,23940,41076816.12
Parapuã,SP,11110,27515765.05
Parari,PB,1809,9218790.3
Paratinga,BA,32452,51266673.7
Paraty,RJ,39965,213891301.94
Parauapebas,PA,183352,1153805695.08
Parazinho,RN,5127,16364590.18
Paraí,RS,7257,23647141.64
Paraíba do Sul,RJ,42159,99585280.07
Paraíso,SC,3838,12065069.13
Paraíso das Águas,MS,5047,25374352.69
Paraíso do Norte,PR,12839,25556910.03
Paraíso do Sul,RS,7632,16689594.92
Paraíso do Tocantins,TO,48409,66489401.46
Paraú,RN,3907,11341853.03
Paraúna,GO,11187,46645167.52
Pardinho,SP,6051,28383663.58
Pareci Novo,RS,3706,20053796.28
Parecis,RO,5589,14908328.66
Parelhas,RN,21387,32877512.14
Pariconha,AL,10688,23406755.51
Parintins,AM,110411,180649016.4
Paripiranga,BA,29769,40343938.92
Paripueira,AL,12687,23028197.01
Pariquera-Açu,SP,19316,40598300.85
Parisi,SP,2126,12943825.18
Parnaguá,PI,10530,20300004.94
Parnamirim,PE,21093,48650807.47
Parnamirim,RN,235983,375916092.54
Parnarama,MA,34018,57402068.28
Parnaíba,PI,149348,259192209.5
Parobé,RS,55056,106471695.19
Pará de Minas,MG,90306,163036142.33
Passa Quatro,MG,16290,31095798.53
Passa Sete,RS,5457,15899054.26
Passa Tempo,MG,8363,17318865.27
Passa e Fica,RN,12424,22340765.58
Passa-Vinte,MG,2117,10077474.91
Passabém,MG,1764,9580845.41
Passagem,PB,2361,10106338.47
Passagem,RN,3057,9891787.26
Passagem Franca,MA,18387,47356093.64
Passagem Franca do Piauí,PI,4470,11572496.26
Passira,PE,29031,50141781.09
Passo Fundo,RS,195620,376270528.26
Passo de Camaragibe,AL,15396,34695944.92
Passo de Torres,SC,7681,19316110.84
Passo do Sobrado,RS,6340,18398914.61
Passos,MG,112402,185138559.88
Passos Maia,SC,4351,16391404.11
Patis,MG,5881,14069135.22
Pato Bragado,PR,5239,28108454.63
Pato Branco,PR,78136,226341312.88
Patos de Minas,MG,147614,318455336.46
Patos do Piauí,PI,6241,13270401.5
Patrocínio,MG,87928,200678609.21
Patrocínio Paulista,SP,13959,60962765.62
Patrocínio do Muriaé,MG,5583,10838057.72
Patu,RN,12635,19957404.13
Paty do Alferes,RJ,26758,72645534.12
Pau Brasil,BA,11031,20508837.93
Pau D'Arco,PA,5637,23104264.09
Pau D'Arco,TO,4793,10003510.9
Pau D'Arco do Piauí,PI,3914,10038861.34
Pau dos Ferros,RN,29696,57781964.25
Paudalho,PE,54547,87112843.8
Paula Cândido,MG,9630,17648234.53
Paula Freitas,PR,5737,15112037.81
Paulicéia,SP,6895,24499802.01
Paulino Neves,MA,15427,31164562.23
Paulista,PB,12167,22889028.31
Paulista,PE,319769,424979708.78
Paulistana,PI,20133,38405493.06
Paulistas,MG,5010,11386303.19
Paulistânia,SP,1837,11688301.96
Paulo Afonso,BA,118323,205838554.98
Paulo Bento,RS,2291,11534311.18
Paulo Frontin,PR,7256,16494412.1
Paulo Jacinto,AL,7683,16666853.24
Paulo Lopes,SC,7124,16902189.46
Paulo Ramos,MA,20539,40548442.78
Paulo de Faria,SP,8909,28430967.04
Paulínia,SP,95221,1092568715.24
Pavussu,PI,3645,8996512.69
Pavão,MG,8755,15412998.08
Paço do Lumiar,MA,115693,144720712.79
Peabiru,PR,14116,27231122.11
Pederneiras,SP,44498,115208254.14
Pedra,PE,21609,41233189.31
Pedra Azul,MG,24648,39168955.8
Pedra Bela,SP,6027,16763205.8
Pedra Bonita,MG,7015,20165720.97
Pedra Branca,CE,42696,86521458.89
Pedra Branca,PB,3791,14832787.8
Pedra Branca do Amapari,AP,13411,70959378.78
Pedra Dourada,MG,2374,11939825.05
Pedra Grande,RN,3467,13083916.86
Pedra Lavrada,PB,7907,21461395.82
Pedra Mole,SE,3170,11669099.93
Pedra Preta,MT,16513,34684482.81
Pedra Preta,RN,2587,11253597.16
Pedra do Anta,MG,3375,11851592.94
Pedra do Indaiá,MG,4013,12682268.74
Pedralva,MG,11652,19103363.05
Pedranópolis,SP,2582,15345111.99
Pedras Altas,RS,2210,14826816.33
Pedras Grandes,SC,4089,12461368.25
Pedras de Fogo,PB,28174,72784933.0
Pedras de Maria da Cruz,MG,11084,19210936.28
Pedregulho,SP,16450,50647570.92
Pedreira,SP,45052,111077936.76
Pedreiras,MA,38582,78851830.9
Pedrinhas,SE,9374,17097238.84
Pedrinhas Paulista,SP,3062,15103755.96
Pedrinópolis,MG,3638,15347514.72
Pedro Afonso,TO,12698,24421022.07
Pedro Alexandre,BA,18094,27512374.63
Pedro Avelino,RN,7122,17900652.67
Pedro Canário,ES,25916,45150878.86
Pedro Gomes,MS,7850,24080639.62
Pedro II,PI,38014,52521989.11
Pedro Laurentino,PI,2472,9367069.42
Pedro Leopoldo,MG,62473,133507366.09
Pedro Osório,RS,8017,15153076.18
Pedro Régis,PB,5999,12337459.77
Pedro Teixeira,MG,1840,9668359.94
Pedro Velho,RN,14787,26493274.87
Pedro de Toledo,SP,10880,29292825.28
Pedro do Rosário,MA,24183,52283131.16
Pedrão,BA,7511,17488232.46
Peixe,TO,11209,33550319.06
Peixe-Boi,PA,7881,17268305.09
Peixoto de Azevedo,MT,32464,54955526.43
Pejuçara,RS,4062,16873642.06
Pelotas,RS,342053,638435386.97
Penaforte,CE,8743,32530959.92
Penalva,MA,36899,51493573.16
Pendências,RN,14579,37888412.53
Penedo,AL,63842,114821735.54
Penha,SC,28718,69570657.44
Pentecoste,CE,36611,58461471.95
Penápolis,SP,61726,133513406.67
Pequeri,MG,3310,11833957.92
Pequi,MG,4314,13127329.2
Pequizeiro,TO,5344,13084457.62
Perdigão,MG,10185,21553259.6
Perdizes,MG,15484,45249897.13
Perdões,MG,21129,38208924.97
Pereiras,SP,8111,27273742.52
Pereiro,CE,16089,32087256.02
Peri Mirim,MA,13989,25639049.15
Periquito,MG,7126,19891338.52
Peritiba,SC,2931,12431366.46
Peritoró,MA,22369,39371872.85
Perobal,PR,5960,17920810.03
Perolândia,GO,3090,17584347.37
Peruíbe,SP,64531,203464731.58
Pescador,MG,4284,12873592.85
Pescaria Brava,SC,9761,16040858.87
Pesqueira,PE,65770,97295913.49
Petrolina,PE,326017,480853461.79
Petrolina de Goiás,GO,10546,21052744.48
Petrolândia,PE,34939,81222091.92
Petrópolis,RJ,298017,881492119.93
Peçanha,MG,17817,25924182.21
Piacatu,SP,5683,16776840.01
Piancó,PB,15929,43233268.39
Piatã,BA,18584,33890194.46
Piau,MG,2877,9848869.48
Piaçabuçu,AL,17977,31819756.73
Picada Café,RS,5498,21089765.04
Picos,PI,76309,147235968.42
Picuí,PB,18634,38265082.4
Piedade,SP,54523,94181371.73
Piedade de Caratinga,MG,7878,15938856.24
Piedade de Ponte Nova,MG,4197,13721636.55
Piedade do Rio Grande,MG,4744,10170164.43
Piedade dos Gerais,MG,4897,13132430.54
Pilar,AL,35153,94530051.21
Pilar,PB,11705,18889687.13
Pilar de Goiás,GO,2658,15248370.46
Pilar do Sul,SP,28097,56640866.05
Pilão Arcado,BA,35255,59824541.53
Pilões,PB,6793,15015616.17
Pilões,RN,3723,10856095.23
Pilõezinhos,PB,5138,13424282.42
Pimenta,MG,8619,21572105.17
Pimenta Bueno,RO,37230,65568328.96
Pimenteiras,PI,11900,22812755.79
Pimenteiras do Oeste,RO,2432,13778662.74
Pindamonhangaba,SP,158864,362297039.54
Pindaré-Mirim,MA,32037,66642123.08
Pindaí,BA,16758,29636032.77
Pindoba,AL,2958,11565142.51
Pindobaçu,BA,21087,40419013.12
Pindorama,SP,16180,36612850.9
Pindorama do Tocantins,TO,4562,10172629.95
Pindoretama,CE,19975,40617166.02
Pingo-d'Água,MG,4743,12432662.24
Pinhais,PR,125808,247032711.55
Pinhal,RS,2606,11946547.6
Pinhal Grande,RS,4568,20057480.35
Pinhal da Serra,RS,2138,20386068.0
Pinhal de São Bento,PR,2732,10925327.44
Pinhalzinho,SC,18284,45535424.4
Pinhalzinho,SP,14247,27775586.22
Pinhalão,PR,6417,15018131.44
Pinheiral,RJ,23691,76351200.46
Pinheiro,MA,80917,132979224.62
Pinheiro Machado,RS,13011,38710811.21
Pinheiro Preto,SC,3353,16127483.06
Pinheiros,ES,26309,60401961.96
Pinhão,PR,31800,62367245.46
Pinhão,SE,6380,14536462.91
Pintadas,BA,10769,20219405.82
Pinto Bandeira,RS,2800,8235787.92
Pintópolis,MG,7516,15824662.96
Pio IX,PI,18023,30719026.13
Pio XII,MA,21333,50912733.87
Piquerobi,SP,3672,18132397.97
Piquet Carneiro,CE,16318,30950138.07
Piquete,SP,14199,24045873.43
Piracaia,SP,26532,64183922.55
Piracanjuba,GO,24768,57149271.87
Piracema,MG,6573,14698530.9
Piracicaba,SP,388412,1228246146.92
Piracuruca,PI,28066,43570872.26
Piraju,SP,29599,73333959.09
Pirajuba,MG,5396,22051154.67
Pirajuí,SP,24325,51592170.47
Pirambu,SE,8971,47668588.8
Piranga,MG,17835,27159637.99
Pirangi,SP,11167,28518451.84
Piranguinho,MG,8456,15347527.99
Piranguçu,MG,5454,11620038.88
Piranhas,AL,24759,68255541.98
Piranhas,GO,11238,27324833.41
Pirapemas,MA,18053,36282404.26
Pirapetinga,MG,10787,25169638.77
Pirapora do Bom Jesus,SP,17372,52583774.44
Pirapozinho,SP,26374,53396157.67
Pirapó,RS,2707,11734738.33
Piraquara,PR,102798,158634915.6
Piraquê,TO,3024,12774764.09
Pirassununga,SP,74128,202102722.43
Piratini,RS,20664,41296793.49
Piratininga,SP,12968,33856698.56
Piratuba,SC,4424,32779346.59
Piraí,RJ,27579,152513537.18
Piraí do Norte,BA,9777,17223563.09
Piraí do Sul,PR,24786,50502497.2
Piraúba,MG,11112,17950331.2
Pirenópolis,GO,24279,40177042.46
Pires Ferreira,CE,10616,23731447.63
Pires do Rio,GO,30469,51091606.05
Piripiri,PI,62600,98987351.34
Piripá,BA,12452,20927884.48
Piritiba,BA,24785,39576946.5
Pirpirituba,PB,10540,16415915.42
Pitanga,PR,32626,73200979.32
Pitangueiras,PR,3039,11374838.08
Pitangueiras,SP,37860,82473996.59
Pitangui,MG,27040,39505840.02
Pitimbu,PB,18422,4665991.58
Piumhi,MG,33833,70552345.9
Piçarra,PA,12697,30734116.44
Piên,PR,12086,31385883.0
Piúma,ES,20395,75669759.48
Placas,PA,27700,36303595.18
Planaltina,GO,86751,132760928.2
Planaltina do Paraná,PR,4264,13502600.47
Planaltino,BA,9413,18817073.67
